unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"F3B6C199-5495-6E40-E053-6C04A8C0B3B4","1567329","2022-02-25","NE1 1EE","O","N","F","","44","CLOTH MARKET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C199-5495-6E40-E053-6C04A8C0B3B4/current"
"DBA933FA-1BD6-669D-E053-6B04A8C0AD56","260000","2022-03-09","NE1 3DQ","F","N","L","FLAT 4A","BALTIC CHAMBERS","BROAD CHARE","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933FA-1BD6-669D-E053-6B04A8C0AD56/current"
"E073986B-DE68-2134-E053-6C04A8C0233B","110000","2022-04-21","NE1 3DW","F","N","L","","24","LOVE LANE","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E073986B-DE68-2134-E053-6C04A8C0233B/current"
"E53EDD2E-5DA5-83EC-E053-6B04A8C03A59","140000","2022-04-08","NE1 3HD","F","N","L","","9","PEPPERCORN COURT","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-5DA5-83EC-E053-6B04A8C03A59/current"
"E7B085FC-E77F-7E31-E053-6C04A8C0E67F","175000","2022-04-05","NE1 3HD","F","N","L","","10","PEPPERCORN COURT","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FC-E77F-7E31-E053-6C04A8C0E67F/current"
"F5E8B081-EBC8-3A13-E053-6C04A8C060B7","136000","2022-12-12","NE1 3HE","F","N","L","","11","BROAD GARTH","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-EBC8-3A13-E053-6C04A8C060B7/current"
"FD226036-A552-4CB7-E053-4804A8C00430","440000","2022-12-15","NE1 3JF","O","N","F","","46","SANDHILL","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/FD226036-A552-4CB7-E053-4804A8C00430/current"
"EED73E76-BA30-6AF3-E053-6C04A8C08ABA","12400000","2022-02-11","NE1 3NG","O","N","F","","ROOMZZZ APARTHOTEL NEWCASTLE, 6","CLAVERING PLACE","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-BA30-6AF3-E053-6C04A8C08ABA/current"
"EED73E76-46C2-6AF3-E053-6C04A8C08ABA","195000","2022-10-24","NE1 3NH","F","N","L","APARTMENT 15","8","CLAVERING PLACE","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-46C2-6AF3-E053-6C04A8C08ABA/current"
"EED73E76-46A1-6AF3-E053-6C04A8C08ABA","86000","2022-06-14","NE1 3PN","F","N","L","APARTMENT 7","FORTH BANKS TOWER","FORTH BANKS","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-46A1-6AF3-E053-6C04A8C08ABA/current"
"F5E8B081-EA55-3A13-E053-6C04A8C060B7","215000","2022-10-14","NE1 3RF","F","N","L","APARTMENT 40","MERCHANTS QUAY, 46 - 54","CLOSE","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-EA55-3A13-E053-6C04A8C060B7/current"
"EED73E76-4570-6AF3-E053-6C04A8C08ABA","194000","2022-09-30","NE1 3UF","F","N","L","5","AKENSIDE HOUSE","AKENSIDE HILL","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-4570-6AF3-E053-6C04A8C08ABA/current"
"EC7AD09A-58DD-9200-E053-6C04A8C0E306","185000","2022-09-20","NE1 3UG","F","N","L","","17C","QUEEN STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD09A-58DD-9200-E053-6C04A8C0E306/current"
"F16F63C6-8AD6-0491-E053-6C04A8C032ED","190000","2022-10-31","NE1 3UG","F","N","L","","17G","QUEEN STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/F16F63C6-8AD6-0491-E053-6C04A8C032ED/current"
"F16F63C6-3046-0491-E053-6C04A8C032ED","320000","2022-08-19","NE1 3UQ","F","N","L","THE TOWNHOUSE","1","KING STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F16F63C6-3046-0491-E053-6C04A8C032ED/current"
"F5E8B081-E8D7-3A13-E053-6C04A8C060B7","135000","2022-12-16","NE1 4AG","F","N","L","FLAT 17","BLENHEIM HOUSE, 145 - 147","WESTGATE ROAD","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-E8D7-3A13-E053-6C04A8C060B7/current"
"F16F63C6-305F-0491-E053-6C04A8C032ED","165500","2022-10-14","NE1 4AG","F","N","L","FLAT 30","BLENHEIM HOUSE, 145 - 147","WESTGATE ROAD","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F16F63C6-305F-0491-E053-6C04A8C032ED/current"
